type,time,raw
,,10
0,1090,5
,,2
0,1440,8
,,1
0,820,16
,,16
4,970,2
0,935,2
3,660,14
,,16
4,660,10
4,995,8
0,970,2
0,410,2
,,
,,
4,780,16
3,912,1
,,16
4,1140,2
4,1380,16
0,1440,15
,,2
6,1020,9
5,720,3
4,1050,16
0,1050,8
4,810,1
,,16
0,842,14
0,1440,10
4,840,4
0,535,16
,,4
1,975,14
,,10
3,875,10
0,795,4
3,823,5
,,5
4,1110,10
3,900,8
4,690,10
4,400,5
4,680,5
4,780,2
0,520,8
,,11
,,0
0,930,5
,,10
3,672,8
,,1
4,1055,16
,,1
0,1440,3
,,16
4,960,2
,,2
,,2
4,1200,4
0,1035,4
,,16
,,
,,6
4,795,5
,,6
2,783,5
0,725,4
0,1100,16
0,750,16
0,965,16
,,1
0,1145,10
,,14
4,1080,6
,,16
0,1045,8
0,1440,8
,,5
0,1440,2
,,10
4,947,10
3,1046,16
4,1159,2
1,1440,2
,,16
0,625,10
,,16
3,850,2
0,750,16
,,5
0,980,11
4,840,0
3,1160,16
0,1260,2
4,570,16
3,910,10
0,1050,10
0,920,16
0,825,16
4,870,15
,,0
,,8
4,600,9
0,1020,9
,,0
0,762,16
3,815,6
1,870,0
3,530,10
,,5
,,0
0,882,5
0,835,2
0,855,9
,,1
,,5
,,5
1,735,4
4,795,16
4,1080,1
4,870,8
0,1110,10
0,840,16
1,750,4
4,680,5
,,5
0,1440,16
0,815,5
,,12
4,1095,16
,,6
4,885,15
0,975,4
,,11
0,1185,5
3,750,4
,,
0,777,8
4,1380,5
,,5
,,5
0,677,16
,,5
,,2
3,930,16
0,850,16
3,895,10
,,0
0,250,16
,,10
,,
3,650,16
,,1
,,
1,849,16
,,
,,10
,,10
0,1000,7
3,840,12
4,1110,16
0,1170,16
,,
,,16
0,1080,5
0,686,2
0,1137,10
,,2
,,5
0,515,16
4,960,5
0,1440,14
1,1100,16
,,5
4,990,5
1,800,10
4,690,2
4,1080,2
,,
1,805,1
0,950,5
0,730,2
,,
4,1080,10
6,600,10
,,6
,,16
4,585,16
0,705,0
,,
,,
,,16
4,720,16
,,8
4,1022,16
0,910,16
0,1440,4
,,16
,,2
0,1085,2
,,10
0,805,5
0,1000,16
,,16
4,1081,16
4,1080,5
1,625,12
,,2
0,1165,0
0,600,11
,,10
3,922,5
,,0
0,784,16
4,1042,1
,,5
3,930,16
,,11
,,1
0,1101,5
6,970,11
0,1125,10
,,0
3,905,13
3,720,5
,,10
0,780,7
3,555,8
4,720,16
,,11
3,1180,0
,,
,,2
,,5
0,1125,6
,,0
,,0
0,1440,15
,,1
,,0
0,691,16
3,900,10
4,1200,16
,,5
1,495,16
4,990,16
3,969,10
0,690,5
0,925,16
4,1440,4
0,990,2
0,840,16
0,1170,2
0,930,5
1,725,16
,,1
,,5
3,1015,5
,,6
4,1230,10
0,1440,16
,,5
0,940,2
4,1080,15
,,16
4,870,10
5,721,3
,,2
0,1015,5
4,840,10
0,570,2
,,1
0,1150,8
1,660,1
,,1
0,1440,2
1,805,16
0,891,16
4,960,4
3,460,5
,,16
1,810,4
,,5
0,1320,16
4,1162,5
4,1050,1
,,5
,,10
,,1
0,675,8
1,510,2
4,1080,4
4,1260,16
3,895,16
,,5
1,765,16
,,10
0,1085,13
,,10
0,605,16
0,649,6
1,915,1
,,2
,,16
0,711,5
3,810,10
,,16
,,10
4,750,16
,,
,,0
,,6
,,10
4,1080,8
5,710,16
4,1200,10
4,1102,2
3,560,16
4,1080,16
0,840,2
0,965,5
,,
0,916,4
,,10
,,11
0,960,4
0,1156,6
,,
3,1005,10
,,2
,,
4,990,10
,,10
4,945,16
4,1200,16
0,950,16
0,820,9
1,875,10
4,1080,3
4,510,16
4,1095,5
,,2
0,944,16
,,10
,,1
,,5
3,900,16
,,16
4,960,5
0,1090,10
,,12
,,8
,,1
5,1020,8
3,963,16
,,2
0,1020,16
5,668,11
0,905,6
4,1064,5
0,1440,14
3,770,2
,,10
0,742,16
4,510,10
,,16
,,5
0,780,16
4,960,10
,,0
,,0
,,1
,,16
,,10
3,1003,16
,,
0,1407,10
0,1440,16
,,10
,,16
0,1440,14
0,740,4
,,
4,1290,0
4,975,7
0,975,9
,,16
2,330,2
1,840,5
4,840,16
0,860,2
0,1030,5
,,
,,
3,950,2
,,1
,,6
3,1320,2
,,2
0,1140,2
,,10
,,10
0,770,1
,,5
,,6
3,1010,16
4,550,16
0,1440,10
,,
,,16
,,1
0,635,2
,,
,,0
4,1140,5
1,842,5
4,845,5
,,
4,840,10
4,930,16
0,675,10
0,1440,5
,,10
3,1005,10
,,10
,,2
4,895,5
4,1120,2
,,0
,,
,,16
3,780,2
4,990,10
4,930,4
0,385,5
0,655,16
1,530,0
4,1230,5
0,1440,16
1,955,16
3,1020,6
4,480,16
,,16
0,790,10
0,870,16
0,1070,16
,,10
3,665,8
0,725,6
,,5
,,
4,1140,10
,,12
,,16
0,910,4
4,752,5
,,
3,1160,16
4,1275,8
3,540,2
,,5
4,842,5
0,607,16
,,
0,717,10
,,3
,,
0,970,16
,,2
4,1039,1
0,1440,0
0,570,5
3,600,6
0,1035,10
0,1440,11
,,0
0,819,16
,,0
,,
,,16
,,4
3,875,5
,,10
,,10
6,1054,0
0,824,10
0,1440,8
,,2
4,1050,1
,,
,,1
0,1440,16
0,710,4
0,1440,1
,,16
,,11
,,
0,660,2
4,1140,16
,,5
,,12
0,825,14
0,1411,4
0,900,2
,,10
4,1140,16
3,855,11
,,5
1,802,1
4,900,11
3,895,10
,,
0,680,2
,,
0,1440,5
1,575,16
,,10
,,16
0,1132,16
0,1440,16
,,
,,0
4,1080,4
,,2
,,0
4,1260,10
,,10
,,10
0,710,10
,,0
0,820,5
,,4
,,16
,,11
0,977,2
,,8
,,7
4,960,1
,,0
0,1440,5
1,982,16
,,16
,,2
0,460,10
4,1080,11
0,1440,4
,,
0,810,16
,,10
,,10
4,1260,16
,,1
,,4
,,4
0,825,16
,,4
2,1275,2
5,1340,13
,,2
0,510,5
4,1035,5
,,
0,1440,10
4,930,14
,,16
3,1020,1
4,745,6
,,2
,,
,,5
,,10
0,1095,5
0,1430,16
,,10
,,16
0,1440,10
4,965,2
3,1050,16
,,
,,16
,,0
0,1155,2
,,16
4,735,8
3,870,10
0,631,16
,,10
6,890,2
0,865,8
,,16
0,770,5
,,10
0,930,16
1,685,4
,,10
,,6
,,
0,1440,4
0,1440,8
,,10
,,1
0,735,16
,,0
0,1440,5
,,16
4,1060,16
6,1071,6
0,785,5
0,835,4
0,1440,10
,,
4,1260,11
4,1050,16
1,630,14
4,1180,7
3,840,10
,,0
,,16
0,1050,2
,,2
0,855,16
,,14
,,5
4,1080,2
4,1110,10
,,0
0,951,16
4,990,6
,,16
,,5
0,1155,16
,,1
0,1350,10
3,855,5
0,800,5
,,0
,,0
,,
0,840,5
,,0
4,1230,5
0,790,2
0,940,3
4,1095,16
,,2
4,1110,16
,,10
,,
0,717,16
0,540,16
,,
,,
4,1125,8
0,1440,10
,,1
,,6
,,5
3,795,6
0,870,10
,,10
,,3
3,510,2
3,540,11
,,
,,5
,,
,,
3,860,10
0,1320,2
,,16
,,16
0,820,16
0,1440,2
,,
0,1015,8
,,6
,,10
,,10
,,7
,,16
,,10
,,0
0,725,10
1,996,4
,,2
0,975,1
,,2
,,10
0,1440,5
3,837,15
,,
0,975,10
3,903,1
,,
1,885,7
,,4
1,1178,16
,,2
,,
,,6
4,870,4
,,1
0,1440,3
0,915,16
,,10
3,1008,2
,,10
,,1
4,930,5
6,290,4
,,15
,,
6,786,10
,,
,,0
,,10
0,900,16
0,1440,11
0,1110,3
,,10
1,873,16
3,860,10
,,
,,5
0,826,16
4,1040,2
4,990,10
0,1440,2
0,970,5
,,
4,1136,8
,,16
0,1440,8
,,1
,,16
4,955,5
,,
4,930,4
3,530,16
,,16
,,10
,,0
,,2
0,730,16
0,1035,3
0,637,2
0,727,7
,,10
0,1440,16
0,1025,4
,,
,,10
0,1185,10
,,2
3,580,1
,,10
,,8
3,952,5
,,2
,,
0,920,1
3,915,16
,,10
3,786,16
,,
,,2
4,1200,4
0,760,10
0,810,11
4,695,16
2,1020,5
1,435,16
,,
,,
,,10
3,830,5
3,1100,5
0,1025,1
0,839,16
,,14
0,1440,16
0,690,16
4,1080,10
,,16
,,5
0,900,10
,,3
0,1440,10
0,1440,10
,,0
,,16
,,8
4,780,8
4,745,16
0,720,14
4,1320,8
,,5
4,910,1
,,5
,,0
3,1270,16
0,840,2
0,997,10
4,1080,8
4,750,5
,,11
0,800,2
0,457,16
,,16
,,10
0,1440,2
4,930,16
3,1129,16
4,840,6
,,8
,,8
0,1440,11
,,10
0,830,16
,,5
,,0
,,10
0,1440,6
3,845,16
,,0
0,1440,8
0,695,16
4,1085,8
2,1200,10
0,870,8
,,8
,,10
,,6
0,1440,4
0,907,16
0,1440,7
3,1115,16
,,16
,,10
0,850,4
,,7
,,10
4,1033,10
,,10
,,10
,,16
3,945,11
4,840,16
0,1440,10
3,885,1
,,2
0,1440,7
4,1155,16
0,645,9
,,16
,,
,,5
,,10
3,975,6
0,1015,10
4,1020,16
4,1080,16
0,1440,5
0,810,16
,,15
,,5
0,665,7
,,16
,,
,,2
,,2
0,1140,15
,,0
0,1440,16
3,1075,16
0,771,16
,,9
0,1170,1
,,4
0,1080,5
0,970,16
,,
0,1440,5
,,10
,,16
3,895,14
,,10
3,600,8
,,5
,,4
,,1
3,875,10
4,990,1
,,16
,,5
0,1050,10
,,2
,,7
4,1045,4
,,
4,915,7
0,780,16
,,4
0,1440,15
0,726,8
,,16
3,835,5
4,660,16
4,675,14
,,10
4,1110,10
3,510,3
,,5
4,510,16
,,16
,,
,,0
0,541,16
,,0
,,1
,,5
0,735,4
,,10
4,990,16
,,10
0,1050,6
,,8
,,
3,520,8
,,1
0,855,16
4,1080,16
,,10
,,16
4,1040,16
4,1040,2
,,16
0,1440,1
0,1035,16
,,
1,950,16
,,2
,,
1,520,16
,,0
1,1146,8
0,875,10
,,10
1,680,2
0,660,2
,,
,,
0,732,16
4,1080,16
,,10
,,6
,,16
1,675,4
0,618,16
4,647,16
4,1260,16
,,
1,620,8
,,2
,,16
0,960,6
3,945,10
4,720,16
1,637,3
,,11
,,10
0,1440,2
0,1043,16
,,6
4,1080,16
,,5
,,1
1,860,10
,,1
4,690,4
0,940,5
,,0
,,
0,814,3
0,800,4
,,2
,,
,,
,,
3,892,16
0,1105,5
,,10
,,
3,950,10
0,930,2
,,
0,1130,10
,,
4,1110,10
,,10
,,16
,,10
1,905,6
,,4
,,3
5,960,7
1,700,1
,,4
3,710,16
0,1440,16
0,980,4
4,510,1
,,
,,
0,785,4
0,982,16
,,10
,,10
4,1440,10
,,5
,,10
3,1040,2
0,817,2
,,8
4,1170,16
3,915,16
,,10
3,880,6
,,2
4,845,16
4,580,5
,,16
0,990,10
,,6
4,1260,4
0,825,2
0,825,2
,,10
0,1440,14
4,1142,16
0,825,16
0,410,16
4,739,2
4,840,10
1,522,16
,,2
,,
4,955,1
,,2
0,700,16
,,16
0,1440,2
,,16
,,16
,,5
0,965,10
,,1
,,10
0,1440,16
0,1080,16
,,1
,,
,,16
3,935,10
,,1
1,790,2
1,798,16
4,1140,10
1,787,15
4,1140,11
,,10
,,14
,,0
,,16
,,7
1,1065,13
,,16
,,2
,,16
,,16
0,975,1
4,1110,5
0,1235,6
,,10
,,11
4,640,5
,,5
1,905,16
4,1080,8
,,2
4,1080,0
3,899,2
0,1175,10
0,1440,16
3,572,8
0,1035,2
0,1440,2
4,980,10
0,837,1
,,16
,,
,,16
0,610,16
3,1040,16
,,
4,780,6
4,900,2
0,880,10
1,605,5
,,10
,,
0,890,2
0,975,16
3,900,16
,,0
,,10
,,1
1,915,2
4,840,8
0,1110,16
3,975,16
0,1440,5
3,905,6
0,790,11
0,728,16
,,10
,,1
0,840,10
,,0
0,1110,7
,,5
0,905,5
4,1100,16
,,5
6,1200,10
4,810,2
,,
3,830,16
0,1395,2
,,2
,,10
3,705,6
,,10
,,10
2,1270,5
0,868,10
4,1050,16
,,
4,280,6
,,0
,,
0,655,8
,,0
,,
4,985,6
,,
,,5
,,6
0,1080,5
4,930,16
0,1440,7
0,1440,2
,,
,,5
4,1110,2
1,750,10
4,1290,15
,,16
,,2
0,625,3
,,2
,,10
0,1155,9
,,2
,,11
0,805,2
0,694,10
,,5
,,
4,900,13
4,1110,16
0,750,3
,,
0,1440,16
5,662,2
,,16
,,10
0,630,8
3,725,1
,,
,,
,,10
0,780,8
,,16
0,1095,8
1,945,1
,,5
,,10
,,0
4,1172,1
,,5
1,870,4
4,1140,8
,,10
0,1091,4
,,10
0,637,13
,,6
4,1215,5
4,690,16
,,0
0,1080,2
,,
0,815,4
,,16
,,10
4,945,5
,,16
,,0
,,10
0,980,16
,,1
,,10
5,1041,16
4,808,2
,,0
6,810,16
4,840,2
0,820,11
,,10
0,1185,10
,,
,,5
,,1
0,1140,16
,,5
,,
,,5
,,14
,,
3,819,8
0,980,14
0,1440,4
,,2
0,510,1
4,1140,5
0,980,16
4,1035,16
,,4
,,16
4,1095,5
6,960,9
,,10
6,975,6
0,775,6
,,10
,,6
4,1277,2
,,10
0,1290,2
,,5
,,10
4,1080,5
,,7
,,8
3,900,16
0,725,16
,,10
,,10
0,845,6
4,720,4
,,0
0,1440,2
0,671,2
,,10
,,10
0,806,6
4,900,5
0,962,16
5,570,2
,,11
0,845,16
,,2
,,5
0,1440,10
0,1060,10
,,16
,,0
,,10
3,775,16
0,525,5
0,1110,8
4,1320,1
0,930,5
,,0
0,840,5
,,0
4,1155,16
,,1
4,690,13
0,668,5
0,970,10
,,10
,,1
0,755,10
0,990,5
,,5
,,0
0,780,1
,,
,,
,,16
,,16
0,1440,16
4,725,5
0,1260,2
0,1440,5
4,720,9
0,1440,5
3,870,15
6,990,10
,,
0,930,16
,,1
,,10
4,965,2
0,1190,10
,,
0,1010,11
,,10
,,
3,1015,16
,,0
4,1080,15
0,1440,5
4,1140,4
3,835,16
0,900,16
,,16
3,525,5
0,1440,10
,,4
3,960,2
,,0
,,10
,,10
0,1440,8
,,5
4,1095,10
4,1200,12
,,6
,,16
,,0
4,1080,16
4,1050,8
,,10
0,1440,2
0,670,1
0,960,16
0,1080,10
,,16
4,855,10
,,0
0,890,5
0,555,16
,,8
,,10
0,789,5
0,1010,4
,,15
,,
,,10
,,8
,,0
4,1440,5
,,
0,1410,2
,,8
,,16
,,10
,,10
0,755,16
,,
,,5
0,1020,10
0,1005,16
,,5
4,617,5
0,855,2
0,860,8
4,930,10
0,1033,6
,,
,,
4,1095,3
,,0
,,2
4,1324,10
,,10
0,1155,10
,,16
,,0
0,815,16
,,2
,,16
0,1020,2
0,572,10
,,2
,,
,,8
,,0
0,639,4
,,
,,
0,1440,14
0,853,7
0,855,2
,,
3,896,5
3,945,1
0,690,5
,,16
,,1
1,1050,5
,,6
,,5
0,932,16
0,1125,10
,,
,,
,,1
3,885,3
0,1015,5
0,960,16
1,407,16
0,681,12
0,531,1
,,2
,,5
0,985,11
4,1080,16
0,485,8
,,5
0,857,5
3,880,3
4,1080,8
,,5
4,822,16
3,735,16
,,6
,,
,,3
,,16
,,1
0,932,16
4,957,4
,,
,,8
0,1305,16
4,810,5
,,1
3,892,10
3,625,15
,,
0,830,4
,,6
,,
4,1200,5
,,16
0,1057,16
,,1
4,750,10
4,660,16
0,1044,1
,,16
,,
0,930,8
,,
,,
,,10
,,2
4,950,16
,,6
,,15
,,5
0,845,5
,,2
,,10
,,2
,,
,,10
,,4
0,745,2
,,16
,,1
,,16
,,
0,719,10
0,1440,13
,,10
,,16
4,830,2
0,1426,2
5,1030,1
,,16
0,1440,5
0,952,16
,,16
0,826,10
0,930,16
4,960,16
,,
3,690,16
,,
,,10
0,595,8
,,0
,,14
0,1140,6
,,7
,,
,,
0,1440,15
,,5
,,5
0,1440,5
,,8
,,0
1,780,16
,,
1,900,16
,,2
,,7
,,2
4,1000,5
,,16
,,10
0,986,5
,,
,,6
0,990,13
,,5
,,4
3,505,5
0,1110,10
,,16
,,
3,910,6
,,0
,,2
0,1440,5
,,0
,,5
,,16
0,925,4
,,16
0,1440,4
0,1385,16
,,4
4,780,1
0,1440,1
,,
,,4
1,945,10
,,8
0,1035,5
0,810,1
,,16
,,
,,1
,,0
0,1440,14
0,1440,8
,,0
,,10
,,1
0,1060,10
4,1255,10
,,
,,4
,,
,,10
,,4
0,780,16
0,890,5
5,690,8
,,0
0,915,4
3,870,7
,,2
4,870,2
,,2
3,980,8
0,690,16
,,16
,,10
,,
,,2
,,16
,,0
,,10
1,752,4
,,
,,1
,,10
0,1079,15
0,1101,16
3,840,2
4,895,16
,,16
,,
,,16
0,1080,10
1,660,16
0,1200,16
0,900,5
,,
,,2
,,10
,,14
1,860,5
,,2
,,2
1,1082,5
0,1440,16
,,
1,995,5
0,1440,16
,,5
,,2
0,1440,1
,,2
4,1380,1
0,900,6
0,840,4
,,
,,1
,,
3,842,10
,,
0,1440,2
4,875,16
4,960,2
0,1155,4
,,5
0,1440,10
,,1
,,
0,895,10
0,570,5
,,
,,
0,1440,16
,,2
,,10
,,16
,,10
0,811,16
3,883,14
,,0
,,16
0,573,10
4,660,16
,,
,,2
,,
,,
4,870,2
4,1395,16
,,5
,,4
4,828,1
,,10
,,
0,1090,2
,,5
,,0
,,2
,,16
,,7
,,2
,,
1,730,16
4,1020,16
,,10
0,1020,5
,,5
,,0
,,11
4,861,16
,,
3,993,1
3,1060,16
,,
0,909,16
,,1
0,1203,3
,,16
,,
,,16
0,889,2
,,0
,,10
4,1021,2
,,2
0,1030,5
,,11
,,2
0,935,16
6,420,16
,,16
,,
4,815,16
,,
,,
,,0
4,920,5
,,16
,,16
,,16
0,875,11
0,910,14
,,
,,10
0,835,7
0,1071,16
0,1440,16
,,10
0,1440,16
,,
0,1150,16
,,4
,,16
,,0
,,11
4,1065,2
,,
0,960,16
0,535,9
,,8
,,0
,,
,,10
3,750,8
4,1080,16
1,730,1
1,778,16
,,5
,,4
4,1080,16
,,
,,16
4,1290,1
,,10
1,595,2
,,5
,,10
4,965,15
,,10
,,
3,930,16
6,945,1
,,0
4,940,10
,,
,,0
0,1440,16
3,795,6
3,870,16
4,750,2
0,1023,3
0,455,8
,,
,,
,,2
0,840,6
0,1110,2
3,1030,10
1,855,8
,,10
,,10
0,695,8
0,1440,16
,,10
,,6
6,995,5
,,10
,,16
,,14
,,
,,10
,,16
3,860,16
1,1156,8
6,723,4
3,1335,16
,,16
0,945,5
,,2
,,
0,1440,10
3,855,4
,,5
0,1440,16
5,826,6
,,16
0,830,10
4,480,8
,,10
,,4
,,10
6,1015,8
0,1430,5
4,1260,2
,,16
,,16
,,4
,,2
0,880,8
,,10
,,
,,4
,,16
4,1035,6
,,
,,6
0,750,4
0,1095,16
4,1350,16
0,873,16
,,16
,,6
,,16
,,16
3,925,7
,,16
4,1185,5
,,1
,,0
4,955,2
,,2
,,1
0,1050,16
,,1
,,1
,,4
1,995,10
0,990,10
,,4
0,960,2
,,10
,,16
0,1170,5
4,700,16
,,6
,,
,,16
,,5
4,1140,16
,,2
0,1052,8
4,1110,5
,,16
0,835,0
,,16
,,2
4,754,16
,,1
,,
,,5
,,5
4,1185,14
,,5
,,8
4,1200,8
4,898,2
,,16
,,14
,,16
4,1105,2
4,1020,10
,,
,,2
,,0
,,10
4,985,10
,,16
0,695,16
,,1
,,16
,,6
4,1140,5
0,1440,5
,,10
,,10
4,1060,2
,,10
,,16
0,1085,5
,,
1,970,16
3,835,5
,,5
,,16
0,781,16
,,5
4,900,2
0,664,2
1,780,16
,,16
0,1155,5
2,635,16
,,2
3,525,9
,,10
,,
,,
0,670,8
,,
,,15
,,16
0,1440,10
,,6
3,991,10
,,2
0,1440,1
,,16
,,
4,660,16
,,10
4,894,4
0,1110,2
,,2
,,2
0,1050,5
0,1110,4
,,10
,,16
4,1080,5
,,
4,1050,8
,,10
,,
0,535,7
,,
0,1185,16
1,886,16
,,2
0,715,8
0,665,4
,,
,,
0,735,2
0,1095,2
,,0
,,16
,,6
1,760,16
1,625,7
0,690,5
3,1310,5
,,
0,642,16
,,16
,,10
,,16
4,1140,2
0,725,9
0,642,16
,,2
,,6
,,5
0,1440,5
,,16
4,1085,1
,,2
,,16
0,870,16
,,0
0,710,2
0,975,10
,,
,,
0,885,2
3,810,16
,,4
,,
,,
,,
0,960,15
4,1110,2
,,16
,,
0,1010,16
3,939,4
,,
3,1145,2
,,
0,1440,13
,,16
,,4
,,0
0,1045,5
,,0
,,2
3,975,16
0,729,5
,,10
4,720,2
,,6
0,1440,10
4,525,5
,,
,,
4,1080,16
4,1080,5
,,1
,,0
,,5
,,16
,,0
4,1140,1
0,845,16
,,16
0,1440,7
4,1080,4
,,0
3,900,16
,,10
0,885,14
0,660,6
,,4
4,1020,16
,,1
,,16
0,840,10
3,860,16
,,0
,,16
,,5
4,900,6
0,415,4
0,790,16
4,950,16
0,576,8
,,10
,,
0,1020,16
,,10
0,705,1
,,6
,,10
,,5
,,2
,,1
1,982,5
,,16
,,0
,,10
0,1100,1
,,10
,,
,,12
4,995,1
,,10
0,795,5
3,810,1
0,1170,1
0,810,16
,,1
,,5
,,2
,,
,,1
,,6
0,1075,6
,,8
,,16
,,1
,,2
3,1007,16
0,1440,1
0,1320,5
,,5
,,5
4,750,14
,,10
0,925,8
0,1125,16
,,1
0,1440,5
4,1100,4
,,5
,,8
1,590,16
4,1140,16
,,10
0,1020,5
4,930,10
,,2
,,
,,5
0,660,9
0,1050,8
,,
0,795,5
0,907,6
3,970,16
0,610,2
,,2
,,
4,990,5
4,1035,5
,,10
,,
,,5
,,10
0,930,5
0,857,16
0,1200,8
4,1090,7
,,10
0,978,16
6,855,1
1,767,8
,,0
,,0
6,855,2
,,1
,,16
,,2
4,960,2
0,1440,10
,,10
0,1440,16
4,900,4
,,
0,862,7
0,1440,4
,,10
,,0
0,765,16
,,15
,,0
0,1440,2
0,870,16
,,4
,,
4,480,10
,,
,,
0,720,16
,,1
,,
4,1080,2
,,
,,10
,,1
0,1440,2
3,938,0
,,5
,,4
,,
,,10
0,1440,10
3,805,5
0,1440,16
,,5
,,10
0,675,2
,,5
,,16
4,1200,16
,,10
,,16
4,1170,1
1,793,1
,,6
,,
3,930,16
0,1440,8
0,780,16
,,
,,10
0,680,4
,,2
,,1
4,650,16
4,750,5
,,
,,
,,6
4,790,16
,,4
0,1110,4
0,978,10
,,10
,,0
,,
0,1190,2
,,10
0,882,16
,,10
,,2
,,16
,,5
0,655,16
,,3
4,1325,10
0,720,7
,,
,,4
,,
4,840,2
,,2
,,4
0,952,16
,,6
,,
,,16
4,990,13
,,10
,,0
0,1050,2
0,810,3
,,
1,840,15
0,850,10
4,840,10
,,0
0,1440,16
,,
,,2
,,10
4,1260,12
,,10
,,
,,1
,,2
,,
1,840,16
4,1185,5
,,5
,,10
3,555,15
0,1350,10
1,1050,2
4,1080,3
,,5
,,4
0,1440,1
0,970,16
,,2
0,980,16
0,800,16
,,4
,,5
0,1320,1
,,2
0,1440,10
,,2
,,0
0,1440,1
,,16
,,16
4,1050,5
1,780,9
,,2
,,16
3,870,16
4,918,2
,,
,,5
1,680,5
,,0
,,16
2,815,16
1,1095,2
1,975,2
0,585,10
,,5
4,870,5
,,5
,,2
,,16
3,1065,16
,,2
,,
,,0
4,900,7
4,690,10
,,16
0,1440,16
1,945,10
,,
3,855,10
,,
0,1190,1
,,6
4,780,16
0,675,16
0,990,2
,,0
,,0
4,1110,11
3,1020,16
,,10
,,
0,820,10
,,
,,
,,8
,,1
,,0
0,735,16
,,16
,,10
0,892,16
,,2
0,900,16
0,1000,6
,,
0,990,1
,,0
,,0
0,990,10
4,1200,0
,,
0,1020,10
,,2
,,
5,1034,3
,,
0,1090,16
,,10
0,1145,16
4,865,4
4,1050,9
,,2
0,545,2
,,2
,,11
4,990,4
,,
,,0
,,16
,,16
,,2
4,1230,14
0,1440,16
,,12
,,10
,,
0,1095,4
,,16
,,1
,,11
0,780,10
0,975,8
,,5
,,1
4,1020,3
,,
4,960,10
3,557,8
,,16
,,16
0,795,1
0,1020,16
,,16
,,
,,0
,,16
,,
,,2
,,
3,1425,4
,,16
,,10
,,2
,,1
4,825,5
,,
,,10
4,1215,16
1,1025,11
,,10
4,1120,3
3,870,4
4,975,16
0,1440,5
4,1092,5
,,
,,
5,1130,10
,,
,,10
0,1407,1
,,1
0,1440,5
,,6
,,
0,825,2
,,5
,,5
0,1040,10
0,580,15
,,10
,,
,,16
,,
0,665,2
,,
,,
,,5
4,874,16
5,900,10
,,
4,1022,1
0,1051,16
4,765,10
,,8
,,0
0,1071,10
,,10
,,10
4,960,9
4,1380,6
,,
,,
,,10
4,960,16
4,1185,2
0,1440,10
0,420,11
4,798,16
3,557,5
,,5
,,2
0,1110,16
0,1440,2
4,750,16
,,2
4,900,10
4,990,1
0,1440,16
,,6
0,825,10
0,758,4
,,10
,,
,,16
,,10
,,16
0,965,5
0,980,1
,,
,,16
1,1350,2
0,821,16
,,16
0,898,5
4,650,16
,,
4,885,16
,,1
,,
,,10
,,5
0,1105,6
,,6
0,755,1
0,706,10
4,1140,6
,,10
,,
3,945,16
,,
,,
,,1
,,6
0,994,2
,,16
,,10
,,1
0,890,2
,,10
,,0
,,10
,,
,,0
,,16
1,780,10
,,5
,,0
,,10
,,
4,750,15
,,16
,,0
,,5
0,831,16
0,1440,3
0,1075,16
,,1
,,6
4,1000,5
,,10
4,1080,5
0,995,4
0,1004,15
,,
4,750,8
,,
,,2
0,656,16
,,
,,0
0,1145,16
,,16
,,
,,
,,10
,,0
,,2
,,2
,,16
,,
0,800,8
,,
4,1050,10
,,1
,,16
,,5
0,1110,10
,,2
,,15
0,1030,2
,,
,,5
0,1049,16
,,10
,,
0,510,16
0,1440,6
,,10
,,
2,1110,16
,,10
,,5
,,10
,,
,,2
,,6
3,930,16
,,10
,,16
,,9
,,10
3,825,14
,,10
,,
,,10
3,965,4
,,16
5,1065,10
3,930,16
,,11
,,
,,10
,,
,,16
,,16
,,
,,14
,,16
0,1440,5
0,1350,2
,,
,,2
,,
,,2
,,0
3,790,5
6,1005,2
0,693,16
,,
0,930,2
1,915,16
,,10
3,900,10
,,5
0,1020,16
3,740,8
,,6
,,0
,,
,,10
,,11
,,
,,1
0,780,16
,,
,,2
,,1
4,1141,16
6,1130,6
4,885,5
3,900,4
,,11
,,
,,10
,,2
0,665,10
0,1260,6
6,935,2
,,
,,16
,,5
,,5
0,870,4
,,14
,,5
0,1090,6
,,10
,,
0,1060,16
,,8
,,2
,,5
,,2
,,0
,,16
3,930,16
0,850,16
,,
,,0
,,
4,860,5
,,
,,16
3,880,5
0,970,16
,,16
,,10
,,2
,,10
,,
4,900,4
0,620,16
,,
,,
,,2
,,3
,,1
,,6
,,0
4,1005,2
0,885,10
,,
,,10
0,820,5
4,775,4
,,
,,10
,,
,,
0,1045,10
4,1440,8
,,2
,,16
0,840,5
,,5
,,
4,1170,5
,,16
,,
,,5
,,15
,,16
,,0
,,
0,735,7
,,8
,,0
0,1440,2
,,10
,,
,,10
3,880,8
,,
4,1110,16
,,6
,,
0,959,4
,,11
3,1210,10
,,10
,,
,,10
0,892,15
,,
,,0
0,1055,4
,,10
5,1080,2
,,10
,,14
0,950,2
4,480,8
,,10
,,
0,835,12
,,
,,
,,
4,1080,4
,,6
,,6
,,2
4,900,1
3,930,16
,,
,,16
3,910,2
0,1350,2
,,5
,,0
,,8
,,
0,1440,8
,,10
,,2
,,10
,,16
0,1130,5
,,
4,990,9
4,621,16
,,16
,,
,,
,,5
3,780,16
0,1082,2
3,800,2
0,779,2
,,2
,,10
0,1440,12
,,
,,4
0,1440,2
,,16
0,625,4
,,1
